0,FourPoint,3.6943323793356277e-06,1398778
0,SixPoint,4.1452432911211199e-06,4066903
0,CV_SevenPoint,0.038853593490746852,1316986
0,CV_EightPoint,0.039401411883968486,822076
1,FourPoint,3.7789099753385385e-06,1360261
1,SixPoint,3.7176568523707376e-06,3997555
1,CV_SevenPoint,1.4120069038177634,1295459
1,CV_EightPoint,0.0023304096227940549,811550
2,FourPoint,1.8544617836451871e-06,1349869
2,SixPoint,9.2110544951310093e-07,3887309
2,CV_SevenPoint,1.3823625509158251,1263374
2,CV_EightPoint,0.0016090665127237171,783851
3,FourPoint,5.8199295129541228e-06,1386305
3,SixPoint,1.631796365351956e-06,4127616
3,CV_SevenPoint,0.00060547511891285153,1272845
3,CV_EightPoint,0.020127294678191163,817168
4,FourPoint,3.351567640356878e-06,1377689
4,SixPoint,3.4050689282101236e-06,3990961
4,CV_SevenPoint,0.0033793919997101196,1282281
4,CV_EightPoint,0.0097807573352621819,822444
5,FourPoint,1.2335605989517173e-06,1365775
5,SixPoint,8.2550302893853553e-07,4046565
5,CV_SevenPoint,0.0029758695290594116,1254614
5,CV_EightPoint,0.0018005623280168337,810909
6,FourPoint,7.2891363262806786e-07,1377385
6,SixPoint,1.9499803463605443e-06,4011015
6,CV_SevenPoint,0.00018664602352846742,1276430
6,CV_EightPoint,0.00043227271612051411,804830
7,FourPoint,7.6331248891694741e-07,1388003
7,SixPoint,7.1651824768212342e-07,4101872
7,CV_SevenPoint,1.2353972747709008,1333529
7,CV_EightPoint,0.0035337754166582702,858111
8,FourPoint,2.1012112847935074e-06,1537971
8,SixPoint,2.5571367505657186e-06,4206203
8,CV_SevenPoint,1.4725035729407296,1344704
8,CV_EightPoint,0.0087417367029959253,836489
9,FourPoint,6.4265324073615856e-07,1425563
9,SixPoint,1.3264545401813874e-06,4106749
9,CV_SevenPoint,0.00049605135009175502,1316119
9,CV_EightPoint,0.0017580741503077479,858611
10,FourPoint,3.9595820602558674e-06,1429099
10,SixPoint,3.6448112768128357e-06,4087009
10,CV_SevenPoint,1.4218675809645256,1318654
10,CV_EightPoint,0.00040372031254434006,811762
11,FourPoint,1.8907457120507885e-07,1400760
11,SixPoint,6.6766124379320707e-07,4121983
11,CV_SevenPoint,1.4095422065910195,1299481
11,CV_EightPoint,0.14624398357636423,839960
12,FourPoint,3.0955516892904616e-06,1418518
12,SixPoint,1.0723891924953257e-06,4032226
12,CV_SevenPoint,1.4282804602858206,1314891
12,CV_EightPoint,0.00037476892854542728,818557
13,FourPoint,1.0669593783490745e-06,1386799
13,SixPoint,1.9500851672713413e-06,3995691
13,CV_SevenPoint,1.4058437658080247,1316348
13,CV_EightPoint,0.0032637852079421769,815489
14,FourPoint,1.0781035289123872e-06,1380016
14,SixPoint,1.0773851868361929e-06,4046239
14,CV_SevenPoint,1.4148580084569151,1303080
14,CV_EightPoint,0.00086733042097675056,810089
15,FourPoint,8.5403315135693981e-06,1374133
15,SixPoint,8.5886063335386039e-06,4019101
15,CV_SevenPoint,0.0040670548894018001,1280769
15,CV_EightPoint,0.0011134249908545026,818401
16,FourPoint,4.4974680761446262e-06,1390265
16,SixPoint,5.0559796654906508e-07,4056625
16,CV_SevenPoint,0.00038925309736607223,1314458
16,CV_EightPoint,0.00019697892053284922,823788
17,FourPoint,2.2044863903497859e-06,1411692
17,SixPoint,2.9281602357715471e-06,4430417
17,CV_SevenPoint,1.4145423649605684,1517605
17,CV_EightPoint,0.0016294585762342026,943048
18,FourPoint,2.4915352336271911e-06,1638798
18,SixPoint,1.1177082744461903e-06,4198494
18,CV_SevenPoint,0.0002435003005804475,1287746
18,CV_EightPoint,0.00014597905874278263,818152
19,FourPoint,3.6292289269259434e-06,1377398
19,SixPoint,3.4874531728759126e-06,4074790
19,CV_SevenPoint,0.011063468690082885,1298015
19,CV_EightPoint,0.0013208433259160862,819828
20,FourPoint,2.9932143609425579e-06,1393092
20,SixPoint,3.1708762654837149e-06,4010175
20,CV_SevenPoint,0.0013767593399727769,1332154
20,CV_EightPoint,0.0033263586561573149,818520
