0,FourPoint,0.017304155089189491,1328648
0,SixPoint,1.4328655695554684,3864596
0,CV_SevenPoint,1.4192597983203192,1115503
0,CV_EightPoint,1.3602089693323529,792094
1,FourPoint,0.0039346257825462324,1292052
1,SixPoint,1.4801382335520845,3786075
1,CV_SevenPoint,1.4203971996093212,1136660
1,CV_EightPoint,1.4142008478412833,784776
2,FourPoint,0.01845865251951968,1289633
2,SixPoint,0.50721148732063814,3870845
2,CV_SevenPoint,1.4133571809167436,1095018
2,CV_EightPoint,1.4458897494524081,796033
3,FourPoint,1.3813323608898276,1303152
3,SixPoint,0.82309641499980435,3838519
3,CV_SevenPoint,1.4386216454669407,1126233
3,CV_EightPoint,1.4104311032378636,789529
4,FourPoint,0.013079040011980536,1273590
4,SixPoint,1.1704160296711463,3752459
4,CV_SevenPoint,1.4112104328977655,1136699
4,CV_EightPoint,1.4133527370831758,790795
5,FourPoint,0.016258646240908531,1288358
5,SixPoint,1.2848152978376073,3819370
5,CV_SevenPoint,1.4765828473269442,1084722
5,CV_EightPoint,1.4500333704213924,786697
6,FourPoint,0.0082063050557348548,1309521
6,SixPoint,1.2417620183915941,3811468
6,CV_SevenPoint,1.4143125534989731,1123625
6,CV_EightPoint,1.4346699887263568,788686
7,FourPoint,0.0089274707584246181,1292006
7,SixPoint,1.3180712439025721,3790331
7,CV_SevenPoint,1.4194422592514608,1140271
7,CV_EightPoint,1.4310753123534945,802286
8,FourPoint,0.0059824280051947992,1296198
8,SixPoint,1.448121690016847,3839641
8,CV_SevenPoint,1.3871721458295847,1174979
8,CV_EightPoint,1.424068996936525,793812
9,FourPoint,0.032108881292308614,1270374
9,SixPoint,0.92953891866823846,3753714
9,CV_SevenPoint,1.4329480788943192,1140835
9,CV_EightPoint,1.4737265864785307,785661
10,FourPoint,0.010123702505196373,1287914
10,SixPoint,0.73903627184746501,3823110
10,CV_SevenPoint,1.4035237168837003,1161798
10,CV_EightPoint,1.4119680796156957,795912
11,FourPoint,0.014880411588368593,1307337
11,SixPoint,1.1027926922891231,3825478
11,CV_SevenPoint,1.4357372901336694,1126225
11,CV_EightPoint,1.3598376139721013,791474
12,FourPoint,0.078627783530505577,1221323
12,SixPoint,1.7198870390812688,3768788
12,CV_SevenPoint,1.4099148378777995,1158804
12,CV_EightPoint,1.4246211356628664,799115
13,FourPoint,0.00590800936539104,1299221
13,SixPoint,0.49276796812774415,3819412
13,CV_SevenPoint,1.4145831730208167,1110925
13,CV_EightPoint,1.4242748557098188,794909
14,FourPoint,0.018101828042509382,1317349
14,SixPoint,1.6759441356002092,3845601
14,CV_SevenPoint,1.4215275996907051,1122164
14,CV_EightPoint,1.4386825939152625,791352
15,FourPoint,0.0044852801014136174,1299336
15,SixPoint,0.92647742376200515,3805151
15,CV_SevenPoint,1.422812751946926,1119840
15,CV_EightPoint,1.3809328762971143,793197
16,FourPoint,0.024331024855649374,1301186
16,SixPoint,1.6618561047352081,3787492
16,CV_SevenPoint,1.4062429875574562,1123353
16,CV_EightPoint,1.426260020299041,793671
17,FourPoint,0.016098894227465764,1305757
17,SixPoint,1.0157569223741854,3815969
17,CV_SevenPoint,1.408907589695382,1118877
17,CV_EightPoint,1.4123230520803933,791529
18,FourPoint,0.006457824063002905,1295783
